상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
23798315,셀렉토커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171061000,삼전동,1171010600,삼전동,1171010600201190026,1,대지,119,26.0,서울특별시 송파구 삼전동 119-26,117104169220,서울특별시 송파구 삼학사로13길,15,,1171010600101190026007800,달성빌딩,서울특별시 송파구 삼학사로13길 15,138840,5604.0,,1,,127.095223957533,37.5032628654864
25362225,민티,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129057500,동선동,1129011700,동선동2가,1129011700201570000,1,대지,157,,서울특별시 성북구 동선동2가 157,112904121212,서울특별시 성북구 보문로30길,82,,1129011700101570000045257,,서울특별시 성북구 보문로30길 82,136052,2844.0,,1,,127.019993669914,37.5910914790521
24890923,CUP&COFFEE,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200202510254,1,대지,251,254.0,서울특별시 관악구 신림동 251-254,116204160500,서울특별시 관악구 신림로11길,139,,1162010200102510254007238,혜민빌딩,서울특별시 관악구 신림로11길 139,151015,8817.0,하,1,,126.940142902187,37.464669723137796
23431157,쓰리팝,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111067000,창신1동,1111017400,창신동,1111017400204640006,1,대지,464,6.0,서울특별시 종로구 창신동 464-6,111103100013,서울특별시 종로구 종로,294,,1111017400104640007005259,,서울특별시 종로구 종로 294,110540,3119.0,,3,,127.010699305543,37.5712540995413
25364551,포스유,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168061000209880017,1,대지,988,17.0,서울특별시 강남구 대치동 988-17,116803122012,서울특별시 강남구 도곡로,511,,1168010600109880017013709,대진빌딩,서울특별시 강남구 도곡로 511,135280,6191.0,,1,,127.06222129600701,37.4996265116081
25379271,데미타세,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120053500,왕십리도선동,1120010400,도선동,1120010400203520000,1,대지,352,,서울특별시 성동구 도선동 352,112003005011,서울특별시 성동구 왕십리로,352,1.0,1120010400103520000023088,우진미용피부전문학원,서울특별시 성동구 왕십리로 352-1,133883,4707.0,,1,,127.031024266917,37.5638809315881
23218937,호감카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135064000,상계2동,1135010500,상계동,1135010500203320001,1,대지,332,1.0,서울특별시 노원구 상계동 332-1,113504130088,서울특별시 노원구 노해로81길,22,26.0,1135010500103320001007472,상계동광장교회,서울특별시 노원구 노해로81길 22-26,139200,1695.0,,5,,127.06396539236499,37.6558906855149
23431523,호텔볼커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1150010300209050008,1,대지,905,8.0,서울특별시 강서구 화곡동 905-8,115004145073,서울특별시 강서구 강서로5나길,30,,1150010300109050008000001,호텔VOLL,서울특별시 강서구 강서로5나길 30,157010,7777.0,,2,,126.846610595692,37.528767896054894
22583302,에스프레소디또리노,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800213060008,1,대지,1306,8.0,서울특별시 서초구 서초동 1306-8,116502102001,서울특별시 서초구 강남대로,415,,1165010800113060008020106,대동빌딩,서울특별시 서초구 강남대로 415,137070,6614.0,,2,,127.02632580230801,37.4995523532443
23242037,보보리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26260,동래구,2626075000,안락2동,2626010200,안락동,2626010200204660019,1,대지,466,19.0,부산광역시 동래구 안락동 466-19,262604190342,부산광역시 동래구 안락로125번길,31,,2626010200104660025020810,덕경네오빌아파트,부산광역시 동래구 안락로125번길 31,607100,47777.0,,,B104,129.110775467583,35.2001851977377
20780931,인스프리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26290,남구,2629051000,대연1동,2629010600,대연동,2629010600216040006,1,대지,1604,6.0,부산광역시 남구 대연동 1604-6,262903131037,부산광역시 남구 수영로,134,,2629010600116040006027571,삼성치과,부산광역시 남구 수영로 134,608020,48459.0,,,,129.081395155185,35.134316261943304
22091171,드롭오가닉커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111055000,부암동,1111018400,부암동,1111018400202780005,1,대지,278,5.0,서울특별시 종로구 부암동 278-5,111103100014,서울특별시 종로구 창의문로,149,,1111018400102780005023881,,서울특별시 종로구 창의문로 149,110817,3022.0,,,,126.963575123057,37.5931414610407
23752530,오렌,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159065100,사당5동,1159010700,사당동,1159010700202310007,1,대지,231,7.0,서울특별시 동작구 사당동 231-7,115904157238,서울특별시 동작구 사당로16다길,94,,1159010700102310007006406,,서울특별시 동작구 사당로16다길 94,156090,7009.0,,,,126.96840200399299,37.484508729384295
23171009,로스팅폴인,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26110,중구,2611056000,부평동,2611012300,부평동1가,2611012300200120006,1,대지,12,6.0,부산광역시 중구 부평동1가 12-6,261103125006,부산광역시 중구 중구로,51,,2611012300100120006006775,,부산광역시 중구 중구로 51,600804,48978.0,,1,,129.02774422851002,35.1024318461547
22761621,고메,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165065200,양재2동,1165010400,원지동,1165010400200630000,1,대지,63,,서울특별시 서초구 원지동 63,116504163470,서울특별시 서초구 양재대로12길,74,,1165010400100630000000001,서울추모공원,서울특별시 서초구 양재대로12길 74,137150,6805.0,,2,,127.042799467425,37.4520209376258
20269124,씨엔엔카페한양대서울캠퍼스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120055000,사근동,1120010600,사근동,1120010600201100000,1,대지,110,,서울특별시 성동구 사근동 110,112003005011,서울특별시 성동구 왕십리로,222,,1120010600101020013020146,한양대학교,서울특별시 성동구 왕십리로 222,133817,4763.0,,3,,127.046594659704,37.554492639039005
19985453,할리스,에프앤비명동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1114055000200320025,1,대지,32,25.0,서울특별시 중구 명동2가 32-25,111404103161,서울특별시 중구 명동8길,21,,1114012700100320026019749,,서울특별시 중구 명동8길 21,100809,4536.0,,2,,126.98484525099899,37.562799081297705
22814806,레즐리컵LESELYCUP,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1150010100203060000,1,대지,306,,서울특별시 강서구 염창동 306,115004145428,서울특별시 강서구 양천로73길,24,,1150010100103060000000001,염창힐스테이트,서울특별시 강서구 양천로73길 24,157865,7541.0,,1,,126.873318179627,37.5516057178945
20712854,카페블레스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174065000,성내2동,1174010800,성내동,1174010800200250001,1,대지,25,1.0,서울특별시 강동구 성내동 25-1,117404172372,서울특별시 강동구 천호대로162길,34,,1174010800100250001022628,이안강동,서울특별시 강동구 천호대로162길 34,134030,5384.0,1,,,127.12793168242099,37.535442373976394
23236401,줄리에타,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135062400,중계4동,1135010600,중계동,1135010600204450000,1,대지,445,,서울특별시 노원구 중계동 445,113504130153,서울특별시 노원구 덕릉로79길,23,,1135010600104450000009891,염광아파트,서울특별시 노원구 덕릉로79길 23,139927,1701.0,,1,,127.07283372610901,37.656339157635706
20828453,눈,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26110,중구,2611057000,광복동,2611012700,신창동1가,2611012700200140003,1,대지,14,3.0,부산광역시 중구 신창동1가 14-3,261104175233,부산광역시 중구 중구로30번길,22,,2611012700100140003005780,,부산광역시 중구 중구로30번길 22,600061,48947.0,,2,,129.030144521804,35.100545570093395
23403983,숲,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26200,영도구,2620065000,동삼1동,2620012100,동삼동,2620012100205100047,1,대지,510,47.0,부산광역시 영도구 동삼동 510-47,262003128023,부산광역시 영도구 중리로,46,12.0,2620012100105100047000001,,부산광역시 영도구 중리로 46-12,606080,49115.0,,,,129.068911674549,35.0749256671703
20593460,오코아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500201410000,1,대지,141,,서울특별시 강남구 삼성동 141,116803122006,서울특별시 강남구 선릉로,514,,1168010500101410001017025,성원빌딩,서울특별시 강남구 선릉로 514,135716,6162.0,,1,,127.049150940996,37.505595146508796
4529547,마니안느,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111065000,혜화동,1111017200,명륜4가,1111017200201540013,1,대지,154,13.0,서울특별시 종로구 명륜4가 154-13,111104100411,서울특별시 종로구 창경궁로26길,33,,1111017200101540013008221,,서울특별시 종로구 창경궁로26길 33,110524,3079.0,,1,,126.99944139643699,37.5818185391155
23415742,커피빈,코리아영동2교사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800204250000,1,대지,425,,서울특별시 강남구 도곡동 425,116803121022,서울특별시 강남구 논현로,136,,1168011800104250000001294,오션스퀘어빌딩,서울특별시 강남구 논현로 136,135270,6302.0,,2,1,127.043232821419,37.481876594572
20462986,금강커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26410,금정구,2641053000,서3동,2641011000,서동,2641011000201900017,1,대지,190,17.0,부산광역시 금정구 서동 190-17,264103135036,부산광역시 금정구 서부로,24,6.0,2641011000101900052011315,,부산광역시 금정구 서부로 24-6,609400,46317.0,,,52,129.103645131478,35.2161687753741
20478606,장사찻집,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111015400,장사동,1111015400200370000,1,대지,37,,서울특별시 종로구 장사동 37,111104100313,서울특별시 종로구 종로20길,15,3.0,1111015400100370000014307,,서울특별시 종로구 종로20길 15-3,110430,3193.0,,1,,126.99293736514,37.5695991731641
20332919,커피빈,코리아이대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011200,대현동,1141011200200450010,1,대지,45,10.0,서울특별시 서대문구 대현동 45-10,114104136322,서울특별시 서대문구 이화여대길,6,,1141011200100450010024057,,서울특별시 서대문구 이화여대길 6,120808,3767.0,,2,,126.945998110077,37.5571965817685
20377755,olleh,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26110,중구,2611053000,대청동,2611011700,대청동2가,2611011700200380000,1,대지,38,,부산광역시 중구 대청동2가 38,261104175020,부산광역시 중구 광복중앙로24번길,6,,2611011700100380000007261,,부산광역시 중구 광복중앙로24번길 6,600092,48949.0,,,,129.03137752538402,35.1017790237032
20485407,황금나무커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26230,부산진구,2623052000,부전2동,2623010300,부전동,2623010300204900010,1,대지,490,10.0,부산광역시 부산진구 부전동 490-10,262304187070,부산광역시 부산진구 가야대로784번길,5,,2623010300104900010017135,,부산광역시 부산진구 가야대로784번길 5,614030,47285.0,,,,129.057375661447,35.15719827718
20730884,행복동커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26470,연제구,2647069000,연산5동,2647010200,연산동,2647010200214780004,1,대지,1478,4.0,부산광역시 연제구 연산동 1478-4,264703006041,부산광역시 연제구 거제천로,126,1.0,2647010200114780005006317,,부산광역시 연제구 거제천로 126-1,611080,47539.0,,,,129.075511309228,35.1849907040609
25253486,포트오브모카장안2호점,장안2호점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123065000,장안1동,1123010600,장안동,1123010600203810001,1,대지,381,1.0,서울특별시 동대문구 장안동 381-1,112304115612,서울특별시 동대문구 한천로24길,70,,1123010600103810001041543,우민에뜨와르오피스텔,서울특별시 동대문구 한천로24길 70,130100,2625.0,,1,,127.06829293596901,37.568875390254505
4675955,메이듀,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012100,동교동,1144012100201660014,1,대지,166,14.0,서울특별시 마포구 동교동 166-14,114403113014,서울특별시 마포구 양화로,176,,1144012100101660014028737,동교동스타피카소,서울특별시 마포구 양화로 176,121818,4051.0,,5,,126.92496837928302,37.5572412394843
20264325,토마토,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1114016200203700056,1,대지,370,56.0,서울특별시 중구 신당동 370-56,111403101014,서울특별시 중구 다산로,147,,1114016200103700056008169,,서울특별시 중구 다산로 147,100450,4607.0,,,,127.01157870005501,37.55696189447271
20767597,슈비두비,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171071000,잠실6동,1171010200,신천동,1171010200200070000,1,대지,7,,서울특별시 송파구 신천동 7,117104169554,서울특별시 송파구 올림픽로35길,104,,1171010200100070000000126,장미아파트,서울특별시 송파구 올림픽로35길 104,138796,5504.0,2,1,,127.099289046588,37.5198103241711
20041231,마야,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26410,금정구,2641067000,남산동,2641010400,남산동,2641010400200210004,1,대지,21,4.0,부산광역시 금정구 남산동 21-4,264102000010,부산광역시 금정구 중앙대로,2097,,2641010400100210004022056,,부산광역시 금정구 중앙대로 2097,609813,46219.0,,,,129.092449815897,35.2716508846406
23331304,팬,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111054000,삼청동,1111014300,화동,1111014300200480000,1,대지,48,,서울특별시 종로구 화동 48,111104100151,서울특별시 종로구 삼청로4길,10,,1111014300100480000025953,,서울특별시 종로구 삼청로4길 10,110210,3053.0,,,,126.981878249777,37.5820287744829
20018711,할리스커피,신논현역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800202000000,1,대지,200,,서울특별시 강남구 논현동 200,116802102001,서울특별시 강남구 강남대로,478,,1168010800102000000009375,제우빌딩,서울특별시 강남구 강남대로 478,135010,6120.0,,2,,127.024647713666,37.5050980150194
25392098,그레이,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300,화곡동,1150010300210290042,1,대지,1029,42.0,서울특별시 강서구 화곡동 1029-42,115004145512,서울특별시 강서구 화곡로31길,82,,1150010300110290042018876,,서울특별시 강서구 화곡로31길 82,157010,7697.0,,1,,126.838787080553,37.544459339317
20299315,FineThankyou,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162059500,청룡동,1162010100,봉천동,1162010100215890009,1,대지,1589,9.0,서울특별시 관악구 봉천동 1589-9,116204160003,서울특별시 관악구 관악로11길,17,,1162010100115890009034991,연빌딩,서울특별시 관악구 관악로11길 17,151050,8832.0,,,,126.95119747177601,37.4776804556936
20476610,쵸이스커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174058000,암사2동,1174010700,암사동,1174010700205110001,1,대지,511,1.0,서울특별시 강동구 암사동 511-1,117403124003,서울특별시 강동구 상암로,16,,1174010700105110001015545,,서울특별시 강동구 상암로 16,134050,5242.0,,1,,127.12547793241501,37.5508052356262
19977715,메가박스,씨너스신촌지점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011400,신촌동,1141011400200740012,1,대지,74,12.0,서울특별시 서대문구 신촌동 74-12,114103112007,서울특별시 서대문구 신촌역로,30,,1141011400100740012023674,신촌민자역사,서울특별시 서대문구 신촌역로 30,120140,3765.0,,5,502,126.942373274107,37.559813223602795
20485416,파티오,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26230,부산진구,2623052000,부전2동,2623010300,부전동,2623010300202420029,1,대지,242,29.0,부산광역시 부산진구 부전동 242-29,262304187688,부산광역시 부산진구 중앙대로691번길,18,,2623010300102420029038955,,부산광역시 부산진구 중앙대로691번길 18,614030,47286.0,,,,129.058077110504,35.1545781146134
23248288,골든빈커피컴퍼니,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114061500,신당동,1114016400,무학동,1114016400200120001,1,대지,12,1.0,서울특별시 중구 무학동 12-1,111404103062,서울특별시 중구 다산로39길,1,,1114016400100120001010276,보성한의원,서울특별시 중구 다산로39길 1,100420,4611.0,,1,,127.015594169214,37.56403260414739
20478369,미시시피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156068000,신길6동,1156013200,신길동,1156013200244920000,1,대지,4492,,서울특별시 영등포구 신길동 4492,115604154691,서울특별시 영등포구 여의대방로7길,5,,1156013200144920000009360,신길하이츠빌라,서울특별시 영등포구 여의대방로7길 5,150050,7435.0,,1,,126.91276969441499,37.4970660490109
25309049,키즈팡팡,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159054000,상도2동,1159010200,상도동,1159010200202010159,1,대지,201,159.0,서울특별시 동작구 상도동 201-159,115903119008,서울특별시 동작구 장승배기로,18,,1159010200102010159028010,,서울특별시 동작구 장승배기로 18,156030,6967.0,,2,,126.94275146846901,37.500167481511205
25306412,만나,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26110,중구,2611051000,중앙동,2611010700,중앙동4가,2611010700200630003,1,대지,63,3.0,부산광역시 중구 중앙동4가 63-3,261103125007,부산광역시 중구 해관로,84,1.0,2611010700100630003008524,,부산광역시 중구 해관로 84-1,600815,48929.0,,1,,129.03560421034402,35.1064212716091
22541206,폴스일레븐,이대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144060000,대흥동,1144010800,대흥동,1144010800200120023,1,대지,12,23.0,서울특별시 마포구 대흥동 12-23,114403005057,서울특별시 마포구 신촌로,174,,1144010800100120023004390,,서울특별시 마포구 신촌로 174,121725,4104.0,,1,,126.94497832386001,37.556475651460794
19968434,마이미미다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123072000,휘경1동,1123010900,휘경동,1123010900201910010,1,대지,191,10.0,서울특별시 동대문구 휘경동 191-10,112303105020,서울특별시 동대문구 회기로,197,,1123010900101910003009719,,서울특별시 동대문구 회기로 197,130090,2445.0,,,,127.057768981005,37.5901466327189
20658876,지니스빈,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011400,창전동,1144011400204440000,1,대지,444,,서울특별시 마포구 창전동 444,114403113005,서울특별시 마포구 독막로,145,,1144011400104440000028588,서강쌍용예가,서울특별시 마포구 독막로 145,121794,4069.0,,,,126.929477426467,37.5490196754386
23343093,토브카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11530,구로구,1153051000,신도림동,1153010100,신도림동,1153010100206430000,1,대지,643,,서울특별시 구로구 신도림동 643,115303116008,서울특별시 구로구 신도림로,87,,1153010100106430000025666,신도림1차동아아파트,서울특별시 구로구 신도림로 87,152773,8202.0,,,105,126.882220569501,37.5109543450705
20577675,디자인스토리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100200330014,1,대지,33,14.0,서울특별시 서초구 방배동 33-14,116504163271,서울특별시 서초구 방배로36길,19,,1165010100100330014015883,,서울특별시 서초구 방배로36길 19,137060,6584.0,,,,126.990865838591,37.494019637168606
25541778,더블유카페송파점,송파점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171058000,송파1동,1171010400,송파동,1171010400200940009,1,대지,94,9.0,서울특별시 송파구 송파동 94-9,117103123001,서울특별시 송파구 가락로,147,,1171010400100940009013227,송현빌딩,서울특별시 송파구 가락로 147,138170,5668.0,,1,,127.11190127582898,37.5027406624165
20423504,IL카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1114013200201200003,1,대지,120,3.0,서울특별시 중구 충무로4가 120-3,111403101011,서울특별시 중구 퇴계로,217,,1114013200101200003015733,"진양상가,진양아파트",서울특별시 중구 퇴계로 217,100713,4558.0,12,,12,126.995920280301,37.5624252496781
23307554,드링크샤워,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26170,동구,2617053000,초량3동,2617010100,초량동,2617010100211990009,1,대지,1199,9.0,부산광역시 동구 초량동 1199-9,261702000010,부산광역시 동구 중앙대로,216,,2617010100111990009003560,,부산광역시 동구 중앙대로 216,601010,48733.0,,,,129.04083096793198,35.1163460024434
20492918,인,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,26,부산광역시,26170,동구,2617053000,초량3동,2617010100,초량동,2617010100211630013,1,대지,1163,13.0,부산광역시 동구 초량동 1163-13,261704181428,부산광역시 동구 중앙대로286번길,3,,2617010100111630013005508,,부산광역시 동구 중앙대로286번길 3,601010,48730.0,,,,129.044007888604,35.1220155257002
25256003,이지카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135062400,중계4동,1135010600,중계동,1135010600205840001,1,대지,584,1.0,서울특별시 노원구 중계동 584-1,113503110009,서울특별시 노원구 한글비석로,383,,1135010600105840001010130,삼창타워프라자,서울특별시 노원구 한글비석로 383,139220,1699.0,,,3,127.07265323846501,37.659004800523796
20810856,토프레소,대치점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600209320009,1,대지,932,9.0,서울특별시 강남구 대치동 932-9,116804166418,서울특별시 강남구 삼성로63길,17,,1168010600109320009013747,,서울특별시 강남구 삼성로63길 17,135280,6209.0,,,,127.05870471746401,37.4995715111052
19975404,방초,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114060500,을지로동,1114016100,저동2가,1114016100200780000,1,대지,78,,서울특별시 중구 저동2가 78,111403005006,서울특별시 중구 수표로,45,,1114016100100770013000001,비즈센터,서울특별시 중구 수표로 45,100032,4551.0,,,,126.98957642461201,37.5653265459148
24943143,죠아찌쥬스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162065500,신원동,1162010200,신림동,1162010200215960001,1,대지,1596,1.0,서울특별시 관악구 신림동 1596-1,116204160573,서울특별시 관악구 신원로5길,33,,1162010200115960001019339,,서울특별시 관악구 신원로5길 33,151869,8774.0,,1,,126.927070011945,37.4824376167341
25356523,퍼즈카페보라매점,보라매점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156068000,신길6동,1156013200,신길동,1156013200204970000,1,대지,497,,서울특별시 영등포구 신길동 497,115603118015,서울특별시 영등포구 신풍로,118,,1156013200104970000000002,(주)신한에디피스빌딩,서울특별시 영등포구 신풍로 118,150050,7432.0,,2,,126.91933629096,37.499694288046705
20497484,커피앤드디스트리뷰션오브코리아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168053100202380013,1,대지,238,13.0,서울특별시 강남구 논현동 238-13,116803122011,서울특별시 강남구 학동로,314,,1168010800102380013006412,영남빌딩,서울특별시 강남구 학동로 314,135010,6098.0,,4,,127.036908850422,37.5156057931356
22806204,델라보보1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1150010200206890000,1,대지,689,,서울특별시 강서구 등촌동 689,115004145069,서울특별시 강서구 강서로56길,17,,1150010200106890000000001,NC강서점,서울특별시 강서구 강서로56길 17,157030,7584.0,,9,,126.840482624445,37.5599197053739
