상호명,도로명주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류명,행정동명,경도,위도
오징어나라,서울특별시 동작구 만양로 86,음식,일식/수산물,낙지/오징어,한식 음식점업,노량진1동,126.94459802014299,37.5111948005201
펫업사이클,"서울특별시 동작구 여의대방로10가길 17, (신대방동, 보라매빌)",소매,애견/애완/동물,애견/애완/동물사육판매,애완용 동물 및 관련용품 소매업,신대방1동,126.914196473019,37.493033469966896
간단하지만특별한화피디Cafe,서울특별시 동작구 상도로 123-1,음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,상도3동,126.93356784004,37.5017788998186
한복단체총연합회,서울특별시 동작구 양녕로 277-1,소매,의복의류,한복/갈옷/민속옷,한복 소매업,상도1동,126.949376364679,37.504380424646705
대한약사통신,서울특별시 동작구 상도로39길 48,소매,사진/광학/정밀기기소매,핸드폰소매,통신기기 소매업,상도1동,126.949897169044,37.5027271260885
다이아네일,"서울특별시 동작구 상도로45길 13, (상도1동)",생활서비스,이/미용/건강,발/네일케어,기타미용업,상도1동,126.951001351317,37.5006014505996
김앤서피부체형관리,서울특별시 동작구 서달로 158,생활서비스,이/미용/건강,비만/피부관리,,흑석동,126.96226289891099,37.507341655098
시골농장우리보쌈엔밥상,서울특별시 동작구 상도로56길 2,음식,한식,족발/보쌈전문,한식 음식점업,상도1동,126.952824186902,37.49640972183521
에이치아이엠,"서울특별시 동작구 사당로4길 27, (사당동)",소매,운동/경기용품소매,운동/경기용품,운동 및 경기용품 소매업,사당5동,126.965681780797,37.4866204405766
은연가보쌈,서울특별시 동작구 동작대로23길 31,음식,한식,족발/보쌈전문,한식 음식점업,사당1동,126.97996344786101,37.48410452419579
닭사부,"서울특별시 동작구 신대방1가길 38, (신대방동, 성원상떼빌)",음식,닭/오리요리,후라이드/양념치킨,치킨 전문점,신대방1동,126.90692091056499,37.4878934773084
중앙하이츠헤어,서울특별시 동작구 상도로47길 51,생활서비스,이/미용/건강,여성미용실,두발미용업,상도1동,126.951634203208,37.5014450446028
유쾌한쏘맥,서울특별시 동작구 동작대로27다길 26,음식,유흥주점,호프/맥주,기타 주점업,사당2동,126.980227395651,37.4863143843287
프로스퍼,"서울특별시 동작구 여의대방로24길 101, (대방동)",음식,한식,한정식전문,한식 음식점업,대방동,126.925599270925,37.49907563234979
칠보석세라믹,서울특별시 동작구 사당로30길 139,소매,시계/귀금속소매,시계/귀금속,시계 및 귀금속 소매업,사당1동,126.980897825102,37.478580114132704
결이고은,서울특별시 동작구 동작대로 43,생활서비스,이/미용/건강,비만/피부관리,,사당1동,126.98141478223499,37.4804767866961
장동민의옹피씨,"서울특별시 동작구 노량진로16길 16, (노량진동)",관광/여가/오락,PC/오락/당구/볼링등,인터넷PC방,컴퓨터 게임방 운영업,노량진1동,126.943466676535,37.5128155811208
빠아앙,"서울특별시 동작구 노량진로 124, (노량진동)",음식,제과제빵떡케익,제과점,제과점업,노량진2동,126.93960308454201,37.5132675227675
양계장집아들,"서울특별시 동작구 사당로16가길 12, (사당동)",음식,유흥주점,호프/맥주,기타 주점업,사당4동,126.97266204874799,37.483059111841996
디저트39역점,서울특별시 동작구 상도로 69,음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,대방동,126.92835759691401,37.4999476726813
청년다방,서울특별시 동작구 사당로 16,음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,상도1동,126.956075083617,37.495222076823204
리안,"서울특별시 동작구 시흥대로 654, (신대방동)",생활서비스,이/미용/건강,여성미용실,두발미용업,신대방1동,126.90780719131,37.489929031489794
더로드샌드위치,"서울특별시 동작구 여의대방로20길 33, (신대방동)",음식,패스트푸드,샌드위치전문점,"피자, 햄버거, 샌드위치 및 유사 음식점업",신대방2동,126.918900958712,37.495374288384205
랄라블라,서울특별시 동작구 흑석로 94,소매,종합소매점,시장/종합상가,기타 음·식료품 위주 종합 소매업,흑석동,126.95996799772,37.507258397524
별난만두까페,"서울특별시 동작구 동작대로33길 23, (사당동)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,사당2동,126.98086958049801,37.489816012621105
지혜나무,"서울특별시 동작구 상도로 247, (상도동)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,상도2동,126.946245653073,37.5050283236247
남양유업,서울특별시 동작구 사당로16다길 75,소매,음/식료품소매,식료품점,기타 식료품 소매업,사당5동,126.969147157482,37.4837673594431
Food&CultureLab,"서울특별시 동작구 동작대로3길 25, (사당동)",소매,음/식료품소매,반찬가게,기타 식료품 소매업,사당1동,126.979974246061,37.4783198489654
더디저트랩,"서울특별시 동작구 장승배기로10길 100, (상도동, 상도더샵2차)",음식,제과제빵떡케익,제과점,제과점업,상도2동,126.9434373544,37.5028587429137
선샤브향,"서울특별시 동작구 만양로14길 37, (노량진동)",음식,별식/퓨전요리,샤브샤브전문,한식 음식점업,노량진1동,126.946087524122,37.512253315215
혼밥대장,"서울특별시 동작구 솔밭로 102, (사당동)",음식,한식,한식/백반/한정식,한식 음식점업,사당5동,126.96804148544099,37.4852354337154
빵사부식빵공방,"서울특별시 동작구 동작대로 119, (사당동)",음식,제과제빵떡케익,제과점,제과점업,사당2동,126.98185443697201,37.4872384813782
요코쵸,"서울특별시 동작구 사당로30길 100, (사당동)",음식,일식/수산물,음식점-일식,일식 음식점업,사당1동,126.98066961391599,37.4803982757592
GS25,"서울특별시 동작구 상도로30길 40, (상도동, 상도두산위브트레지움2차)",소매,종합소매점,편의점,체인화 편의점,상도2동,126.94245554445,37.5043096549979
돈까스공장,"서울특별시 동작구 상도로 118, (상도동)",음식,양식,돈가스전문점,서양식 음식점업,상도4동,126.93326056461399,37.501118360458605
토니모리,서울특별시 동작구 노량진로 10,소매,화장품소매,화장품판매점,화장품 및 방향제 소매업,대방동,126.92662218575501,37.512150107877005
쿠우쿠우,"서울특별시 동작구 보라매로5가길 16, (신대방동, 보라매아카데미타워)",음식,일식/수산물,음식점-일식,일식 음식점업,신대방2동,126.924081971972,37.49132182012679
김미자당진아구동태찜탕,"서울특별시 동작구 상도로 217-4, (상도동)",음식,일식/수산물,아구전문,한식 음식점업,상도2동,126.942858341138,37.5054215495692
미스터보쌈5379,서울특별시 동작구 상도로 140,음식,한식,족발/보쌈전문,한식 음식점업,상도4동,126.93518919927601,37.5022891026648
CU,"서울특별시 동작구 흑석로9길 7, (흑석동)",소매,종합소매점,편의점,체인화 편의점,흑석동,126.95971456874099,37.5075895539141
구립이수어린이집,"서울특별시 동작구 동작대로35길 42, (사당동)",학문/교육,유아교육,어린이집,보육시설 운영업,사당2동,126.98036432755501,37.4920462640458
고씨네,서울특별시 동작구 보라매로5가길 16,음식,일식/수산물,음식점-일식,일식 음식점업,신대방2동,126.924081971972,37.49132182012679
고씨네,서울특별시 동작구 흑석로 83-1,음식,일식/수산물,음식점-일식,일식 음식점업,흑석동,126.958791963546,37.5072390262868
비앙비앙,"서울특별시 동작구 노량진로18길 37, (본동)",음식,한식,한식/백반/한정식,한식 음식점업,노량진1동,126.951787106182,37.5123490867205
탑텐PC방,"서울특별시 동작구 흑석로 111, (흑석동)",관광/여가/오락,PC/오락/당구/볼링등,인터넷PC방,컴퓨터 게임방 운영업,흑석동,126.961114618818,37.508584019278295
고목생고기,"서울특별시 동작구 성대로1길 13-1, (상도동)",음식,한식,갈비/삼겹살,한식 음식점업,상도4동,126.933611887768,37.501067469713895
스시톡톡,"서울특별시 동작구 흑석로 109, (흑석동)",음식,일식/수산물,음식점-초밥전문,일식 음식점업,흑석동,126.96107337689399,37.5082953209096
마왕족발,서울특별시 동작구 동작대로25길 43,음식,한식,족발/보쌈전문,한식 음식점업,사당2동,126.980106297299,37.4852410851892
공차,"서울특별시 동작구 노량진로16길 16, (노량진동)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,노량진1동,126.943466676535,37.5128155811208
시골빵집,"서울특별시 동작구 국사봉길 77, (상도동)",음식,제과제빵떡케익,제과점,제과점업,상도3동,126.93101932483299,37.496493744294
골든볼9,"서울특별시 동작구 노량진로 140, (노량진동)",음식,한식,한식/백반/한정식,한식 음식점업,노량진1동,126.94168045965799,37.512745526890505
형제,"서울특별시 동작구 동작대로27가길 21, (사당동)",음식,한식,한식/백반/한정식,한식 음식점업,사당2동,126.981218788148,37.486584243112
조미옥닭한마리,"서울특별시 동작구 동작대로29길 33, (사당동)",음식,한식,한식/백반/한정식,한식 음식점업,사당2동,126.980181757757,37.488007970792395
랄라블라,서울특별시 동작구 상도로 102,소매,종합소매점,시장/종합상가,기타 음·식료품 위주 종합 소매업,상도3동,126.931761952017,37.499933455496205
바드레,"서울특별시 동작구 동작대로3길 44, (사당동)",음식,일식/수산물,음식점-일식,일식 음식점업,사당1동,126.979141386872,37.4788713096421
이마트,"서울특별시 동작구 사당로16바길 34, (사당동)",소매,종합소매점,편의점,체인화 편의점,사당4동,126.97076790057699,37.481015255791604
알리바바,서울특별시 동작구 동작대로 115,음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,사당2동,126.981644631931,37.48686724114471
네일꾹,"서울특별시 동작구 보라매로 63, (신대방동)",생활서비스,이/미용/건강,발/네일케어,기타미용업,신대방2동,126.927137961376,37.4950799537811
엠블록,서울특별시 동작구 강남초등4길 8,학문/교육,학원기타,학원(종합),일반 교과 학원,상도1동,126.951653019422,37.5057612355539
반미팩토리,"서울특별시 동작구 동작대로7길 59, (사당동)",음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,사당1동,126.979184861608,37.4781688626654
오딧세이,서울특별시 동작구 상도로58길 4,음식,유흥주점,호프/맥주,기타 주점업,상도1동,126.953023459232,37.495906900093395
주유소,"서울특별시 동작구 동작대로25길 27, (사당동)",음식,분식,라면김밥분식,분식 및 김밥 전문점,사당2동,126.98072078190201,37.485787020429896
담소소사골순대,서울특별시 동작구 노량진로16길 27,음식,별식/퓨전요리,순대전문점,한식 음식점업,노량진1동,126.944060889665,37.5123883924038
더이쁨속눈썹,"서울특별시 동작구 사당로2차길 64, (사당동)",생활서비스,이/미용/건강,비만/피부관리,,사당5동,126.967147715194,37.4860926340085
더진국,서울특별시 동작구 동작대로25길 10,음식,한식,한식/백반/한정식,한식 음식점업,사당2동,126.981344991227,37.486450173297
킹콩쥬스&커피,서울특별시 동작구 국사봉1길 11,음식,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,상도3동,126.929230643146,37.4990004791047
육반연반,"서울특별시 동작구 서달로14길 24, (흑석동)",음식,한식,한식/백반/한정식,한식 음식점업,흑석동,126.964225604975,37.5077283123133
준우식당,"서울특별시 동작구 등용로 93, (대방동)",음식,한식,한식/백반/한정식,한식 음식점업,대방동,126.931977102282,37.5094414487754
뚱보롱,"서울특별시 동작구 사당로16가길 51, (사당동)",음식,제과제빵떡케익,제과점,제과점업,사당4동,126.970595526022,37.4836898826952
약수세탁소,"서울특별시 동작구 양녕로25길 38, (상도동)",생활서비스,세탁/가사서비스,세탁소/빨래방,가정용 세탁업,상도4동,126.94181660618601,37.4974920061994
이투스중학수학,"서울특별시 동작구 상도로 214, (상도동)",학문/교육,학원-보습교습입시,학원-입시,일반 교과 학원,상도2동,126.942434958131,37.504967235722205
백로사,"서울특별시 동작구 장승배기로 164, (노량진동)",생활서비스,세탁/가사서비스,세탁소/빨래방,가정용 세탁업,노량진1동,126.94038592528601,37.5123014180597
옛날치킨,"서울특별시 동작구 동작대로31길 35, (사당동)",음식,유흥주점,호프/맥주,기타 주점업,사당2동,126.980484745284,37.4890107549428
CU,"서울특별시 동작구 흑석로6길 23, (흑석동)",소매,종합소매점,편의점,체인화 편의점,흑석동,126.956529323057,37.505651234811104
